ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
0,0,0,0,1,-117.16,32.78,34,2515,488.0,1594,515,3.7381,165000
0,0,0,0,1,-117.17,32.78,42,1104,305.0,892,270,2.2768,145200
0,0,0,0,1,-117.17,32.77,35,1399,274.0,695,281,3.767,166800
0,0,0,0,1,-117.17,32.77,6,3856,875.0,1547,816,4.5481,164800
0,0,0,0,1,-117.18,32.77,16,2374,780.0,913,705,2.7386,87500
0,0,0,0,1,-117.18,32.76,8,3694,997.0,1297,807,3.6492,158900
0,0,0,0,1,-117.18,32.76,17,711,254.0,327,227,2.6493,67500
0,0,0,0,1,-117.18,32.78,21,4185,1018.0,3122,993,3.0481,210000
0,0,0,0,1,-117.18,32.77,23,1215,225.0,592,224,3.4,200600
0,0,0,0,1,-117.21,32.81,26,2496,407.0,1062,380,5.5413,302100
0,0,0,0,1,-117.2,32.8,34,4854,912.0,2089,854,3.8542,200000
0,0,0,0,1,-117.2,32.79,16,2079,394.0,746,383,5.0958,300000
0,0,0,0,1,-117.2,32.8,33,2573,436.0,1084,443,4.2417,294100
0,0,0,0,1,-117.21,32.8,34,1398,222.0,532,244,3.7102,289600
0,0,0,0,1,-117.19,32.8,16,2593,794.0,1235,684,3.1304,166300
0,0,0,0,1,-117.2,32.8,36,4018,1067.0,1620,842,2.3599,168400
0,0,0,0,1,-117.19,32.79,36,1514,258.0,665,278,3.8571,235100
0,0,0,0,1,-117.19,32.79,35,1788,378.0,777,374,3.3713,238400
0,0,0,0,1,-117.2,32.79,31,3417,533.0,1245,532,4.7788,276000
0,0,0,0,1,-117.2,32.79,34,757,212.0,409,222,3.2312,192200
0,0,0,0,1,-117.19,32.78,34,4108,664.0,1659,644,4.4097,252000
0,0,0,0,1,-117.2,32.78,38,2662,498.0,1132,496,4.0057,241600
0,0,0,0,1,-117.19,32.77,30,2747,640.0,3185,657,3.765,238000
0,0,0,0,1,-117.19,32.77,16,3273,670.0,1305,671,4.1368,151000
0,0,0,0,1,-117.19,32.77,9,634,152.0,248,133,3.8571,143800
0,0,0,0,1,-117.19,32.77,14,3575,992.0,1645,839,2.4397,140600
0,0,0,0,1,-117.2,32.77,30,156,45.0,77,40,3.2679,137500
0,0,0,0,1,-117.2,32.77,31,1952,471.0,936,462,2.8621,196900
0,0,0,0,1,-117.15,32.81,34,1629,318.0,900,282,3.1458,178300
0,0,0,0,1,-117.15,32.8,41,1413,261.0,1070,259,2.3578,166700
0,0,0,0,1,-117.14,32.8,41,2423,469.0,1813,466,2.1157,156900
0,0,0,0,1,-117.14,32.8,33,2670,435.0,1256,431,3.9417,179800
0,0,0,0,1,-117.14,32.8,35,1267,212.0,710,204,2.5368,169600
0,0,0,0,1,-117.14,32.79,35,3578,582.0,1568,553,4.7813,188600
0,0,0,0,1,-117.15,32.78,25,1577,266.0,611,284,5.25,205100
0,0,0,0,1,-117.14,32.79,31,984,161.0,422,158,5.282,183000
0,0,0,0,1,-117.13,32.81,19,2157,554.0,1349,535,2.7652,177400
0,0,0,0,1,-117.14,32.81,34,1748,294.0,800,294,4.4886,179100
0,0,0,0,1,-117.13,32.8,15,1606,375.0,784,342,3.7237,108300
0,0,0,0,1,-117.13,32.8,33,2731,456.0,1263,445,4.5568,175300
0,0,0,0,1,-117.12,32.8,29,2863,534.0,1392,522,3.8719,174200
0,0,0,0,1,-117.13,32.81,26,2119,444.0,1202,440,3.2308,166500
0,0,0,0,1,-117.12,32.8,31,1727,342.0,879,345,3.8125,166300
0,0,0,0,1,-117.13,32.8,35,2129,382.0,1044,350,3.9732,174900
0,0,0,0,1,-117.13,32.79,35,1458,262.0,723,257,4.2098,174100
0,0,0,0,1,-117.13,32.79,35,1362,243.0,698,255,3.6458,173800
0,0,0,0,1,-117.12,32.78,4,2782,817.0,1309,787,4.2621,124200
0,0,0,0,1,-117.15,32.77,16,2056,631.0,847,569,2.9576,92200
0,0,0,0,1,-117.09,32.81,7,6100,1185.0,2710,1040,5.5673,288200
0,0,0,0,1,-117.11,32.82,16,3980,682.0,3174,647,2.6607,175000
0,0,0,0,1,-117.11,32.82,17,1787,330.0,1341,314,2.875,112500
0,0,0,0,1,-117.11,32.81,15,3428,491.0,2303,486,2.5953,67500
0,0,0,0,1,-117.11,32.8,17,3890,586.0,2791,595,3.2197,67500
0,0,0,0,1,-117.09,32.8,15,666,152.0,247,164,2.15,131300
0,0,0,0,1,-117.11,32.82,16,4241,892.0,1771,864,4.375,166500
1,0,0,0,0,-117.08,32.83,7,13703,2352.0,4446,1856,6.4335,260600
1,0,0,0,0,-117.07,32.91,5,2234,256.0,894,253,10.3354,477600
1,0,0,0,0,-117.04,32.9,6,6525,826.0,3146,806,9.2858,436100
0,0,0,0,1,-117.08,32.8,25,2963,552.0,1162,556,3.625,184500
0,0,0,0,1,-117.09,32.79,20,2183,534.0,999,496,2.8631,169700
0,0,0,0,1,-117.09,32.8,36,2163,367.0,915,360,4.7188,174100
0,0,0,0,1,-117.08,32.8,32,1587,268.0,635,249,3.375,178100
0,0,0,0,1,-117.11,32.79,16,2574,771.0,1129,721,3.3849,96900
0,0,0,0,1,-117.11,32.79,16,1791,518.0,1006,491,3.5179,129300
0,0,0,0,1,-117.11,32.78,16,2470,830.0,1170,724,3.5562,73500
0,0,0,0,1,-117.11,32.78,16,2220,512.0,930,527,3.6528,133200
0,0,0,0,1,-117.09,32.79,36,1529,266.0,683,260,4.0982,171200
0,0,0,0,1,-117.09,32.79,36,1936,345.0,861,343,3.8333,170000
0,0,0,0,1,-117.09,32.79,31,2019,417.0,872,386,3.1964,177700
0,0,0,0,1,-117.09,32.78,28,1708,393.0,816,393,2.9881,165300
0,0,0,0,1,-117.07,32.79,36,3583,642.0,1711,602,3.9745,170800
0,0,0,0,1,-117.07,32.79,25,2489,314.0,911,309,7.8336,277600
0,0,0,0,1,-117.07,32.78,26,3725,623.0,1516,627,4.7143,268300
0,0,0,0,1,-117.08,32.78,21,2919,496.0,984,443,4.625,222800
1,0,0,0,0,-117.06,32.79,17,2524,332.0,771,317,8.7604,331800
1,0,0,0,0,-117.06,32.79,21,3787,492.0,1246,457,9.6023,391300
0,0,0,0,1,-117.06,32.78,31,2485,436.0,942,448,4.8,220800
0,0,0,0,1,-117.05,32.59,26,1919,345.0,1326,341,4.2679,131900
0,0,0,0,1,-117.06,32.59,13,3920,775.0,2814,760,4.0616,148800
0,0,0,0,1,-117.05,32.58,22,2101,399.0,1551,371,4.1518,136900
0,0,0,0,1,-117.06,32.58,17,2724,567.0,2213,554,3.8529,147700
0,0,0,0,1,-117.06,32.58,13,3435,708.0,1761,699,3.4792,107600
0,0,0,0,1,-117.06,32.58,11,2879,679.0,2098,673,3.5125,142400
0,0,0,0,1,-117.06,32.57,16,1269,282.0,1609,298,2.6985,156500
0,0,0,0,1,-117.04,32.58,14,2355,406.0,1883,401,5.0311,152100
0,0,0,0,1,-117.04,32.58,20,2029,357.0,1497,353,4.0089,132100
0,0,0,0,1,-117.05,32.58,23,1918,339.0,1392,340,4.087,134800
0,0,0,0,1,-117.05,32.58,25,2185,370.0,1558,369,5.3072,132700
0,0,0,0,1,-117.05,32.57,22,2857,516.0,2412,496,4.7337,127600
0,0,0,0,1,-117.06,32.57,25,1268,282.0,991,299,3.0284,123600
0,0,0,0,1,-117.06,32.57,17,2252,378.0,1776,365,4.6364,141100
0,0,0,0,1,-117.05,32.57,13,2880,576.0,2450,567,3.1696,138000
0,0,0,0,1,-117.05,32.56,18,1215,320.0,1195,349,1.9875,114900
0,0,0,0,1,-117.05,32.56,17,985,233.0,811,223,2.875,134500
0,0,0,0,1,-117.06,32.57,18,1384,311.0,1429,287,1.3362,95000
0,0,0,0,1,-116.97,32.56,23,1262,294.0,5176,275,2.5625,153300
0,0,0,0,1,-117.04,32.55,15,2206,648.0,2511,648,1.6348,93200
0,0,0,0,1,-117.05,32.56,22,2172,563.0,2049,524,2.0159,139300
0,0,0,0,1,-117.06,32.56,17,2803,683.0,2768,676,1.7958,140400
0,0,0,0,1,-117.06,32.56,5,2706,925.0,3148,855,1.7301,125000
0,0,0,0,1,-117.06,32.55,5,3223,940.0,3284,854,1.4384,108800
0,0,0,0,1,-117.04,32.54,7,938,297.0,1187,282,1.2667,67500
0,0,0,0,1,-117.1,32.59,21,2350,667.0,1621,613,2.0734,87500
0,0,0,0,1,-117.1,32.58,23,1662,377.0,1318,386,2.3,120800
0,0,0,0,1,-117.1,32.58,17,2046,559.0,1585,530,2.25,132800
0,0,0,0,1,-117.1,32.58,33,393,76.0,330,80,4.1029,122700
0,0,0,0,1,-117.1,32.58,29,1061,202.0,759,206,4.8646,136800
0,0,0,0,1,-117.1,32.57,26,2343,371.0,1221,372,4.3601,144900
0,0,0,0,1,-117.1,32.56,16,2687,501.0,1502,480,3.75,146800
0,0,0,0,1,-117.07,32.57,17,2961,634.0,1911,615,2.5859,131400
0,0,0,0,1,-117.08,32.57,18,2203,544.0,1943,497,2.25,103200
0,0,0,0,1,-117.07,32.57,14,1527,357.0,1224,363,2.7361,93600
0,0,0,0,1,-117.07,32.56,9,3648,895.0,3293,840,3.0992,142600
0,0,0,0,1,-117.08,32.59,8,2888,662.0,2441,683,2.7048,153000
0,0,0,0,1,-117.08,32.58,15,1462,274.0,1002,271,3.9698,142700
0,0,0,0,1,-117.08,32.58,22,2128,477.0,1420,450,3.2687,131000
0,0,0,0,1,-117.07,32.58,25,1607,280.0,899,260,3.8194,134400
0,0,0,0,1,-117.09,32.58,12,2565,567.0,1785,545,3.0273,135300
0,0,0,0,1,-117.08,32.57,9,6298,1512.0,4451,1456,2.569,88300
0,0,0,0,1,-117.09,32.57,23,1817,323.0,1371,327,3.6736,139500
0,0,0,0,1,-117.09,32.57,10,2198,368.0,1645,350,4.5547,160700
0,0,0,0,1,-117.09,32.57,17,444,83.0,357,87,5.1478,138900
0,0,0,0,1,-117.09,32.56,8,864,156.0,626,172,4.8984,151500
0,0,0,0,1,-117.09,32.55,8,6533,1217.0,4797,1177,3.9583,144400
0,0,0,0,1,-117.12,32.58,34,2003,466.0,1226,443,3.0613,136700
0,0,0,0,1,-117.12,32.57,21,1738,295.0,983,298,4.8274,174100
0,0,0,0,1,-117.13,32.58,27,2511,615.0,1427,576,3.1645,156000
0,0,0,0,1,-117.13,32.58,32,1870,437.0,1142,426,2.3194,159400
0,0,0,0,1,-117.13,32.58,27,1417,373.0,814,348,2.3603,195300
0,0,0,0,1,-117.12,32.56,20,2524,682.0,1819,560,2.9286,257700
0,0,0,0,1,-117.11,32.58,28,1869,407.0,1074,344,2.5988,135600
0,0,0,0,1,-117.11,32.57,32,2723,586.0,1702,562,3.3371,140500
0,0,0,0,1,-117.12,32.57,35,1450,256.0,930,286,2.6715,133300
0,0,0,0,1,-117.12,32.58,26,1360,309.0,869,328,3.0217,131600
0,0,0,0,1,-117.11,32.58,21,2894,685.0,2109,712,2.2755,125000
0,0,0,0,1,-117.1,32.58,27,2616,591.0,1889,577,2.3824,127600
0,0,0,0,1,-117.1,32.57,14,5058,1299.0,3662,1193,2.3253,133700
0,0,0,0,1,-117.11,32.59,17,2020,534.0,1529,500,2.1773,143200
0,0,0,0,1,-117.11,32.58,12,1086,294.0,870,290,2.4213,132500
0,0,0,0,1,-117.11,32.59,18,2329,580.0,1538,567,2.1179,153100
0,0,0,0,1,-117.12,32.59,28,2793,706.0,1825,676,2.6724,144500
0,0,0,0,1,-117.16,32.58,36,1940,399.0,1076,382,3.3906,147800
0,0,0,0,1,-117.13,32.63,10,7374,1157.0,1900,794,8.7991,478500
0,0,0,0,1,-117.17,32.63,26,1617,279.0,2745,250,3.5357,67500
0,0,0,0,1,-117.17,32.68,16,5895,1424.0,873,522,7.3669,187500
0,0,0,0,1,-117.18,32.68,29,1539,344.0,556,289,3.25,500001
0,0,0,0,1,-117.18,32.69,52,1837,313.0,668,300,5.1009,500001
0,0,0,0,1,-117.18,32.69,37,3112,716.0,1304,674,3.2121,320800
0,0,0,0,1,-117.18,32.69,44,2819,514.0,1258,503,4.4777,452800
0,0,0,0,1,-117.17,32.69,40,2236,331.0,767,316,5.3177,500001
0,0,0,0,1,-117.18,32.69,48,2764,491.0,978,449,5.1249,432400
0,0,0,0,1,-117.17,32.69,19,2802,802.0,1159,597,4.7891,334600
0,0,0,0,1,-117.17,32.69,45,3168,598.0,1341,562,4.5189,422200
0,0,0,0,1,-117.17,32.7,33,4084,897.0,1804,833,4.0488,409700
0,0,0,0,1,-117.18,32.7,44,2655,514.0,1102,489,3.6759,368800
0,0,0,0,1,-117.18,32.7,42,1691,286.0,761,281,5.1386,404500
0,0,0,0,1,-117.19,32.69,35,2921,438.0,1042,415,6.3612,482700
0,0,0,0,1,-117.11,32.68,36,26,14.0,58,23,1.9107,125000
0,0,0,0,1,-117.11,32.67,43,515,146.0,445,140,1.6094,93000
0,0,0,0,1,-117.11,32.67,46,928,236.0,790,235,1.6806,92500
0,0,0,0,1,-117.11,32.67,52,204,74.0,248,57,1.7961,47500
0,0,0,0,1,-117.12,32.66,52,16,4.0,8,3,1.125,60000
0,0,0,0,1,-117.11,32.67,52,280,71.0,217,71,1.4844,83300
0,0,0,0,1,-117.11,32.66,52,25,5.0,14,9,1.625,118800
0,0,0,0,1,-117.09,32.67,37,1157,332.0,983,306,2.0972,117000
0,0,0,0,1,-117.09,32.66,38,833,206.0,570,182,1.8333,127100
0,0,0,0,1,-117.09,32.66,37,1232,330.0,1086,330,1.6389,114300
0,0,0,0,1,-117.1,32.66,27,1782,560.0,1785,560,2.1542,106300
0,0,0,0,1,-117.1,32.67,26,2629,763.0,2721,767,2.0982,109100
0,0,0,0,1,-117.1,32.67,22,1690,541.0,1669,494,2.0213,110600
0,0,0,0,1,-117.09,32.68,30,2662,653.0,1997,605,2.8089,120600
0,0,0,0,1,-117.09,32.67,31,2051,549.0,1581,538,2.052,108900
0,0,0,0,1,-117.1,32.67,15,1635,553.0,1347,597,1.2745,92900
0,0,0,0,1,-117.1,32.68,20,1012,269.0,837,240,2.0488,88900
0,0,0,0,1,-117.1,32.69,29,4174,1195.0,3675,1124,1.8112,103600
0,0,0,0,1,-117.1,32.68,42,2013,568.0,1920,557,2.0724,107600
0,0,0,0,1,-117.1,32.68,47,771,224.0,637,212,2.0156,90300
0,0,0,0,1,-117.1,32.68,49,1412,350.0,1200,332,2.0398,93600
0,0,0,0,1,-117.1,32.68,47,1044,274.0,1003,280,1.7802,97800
0,0,0,0,1,-117.1,32.68,45,1183,289.0,900,266,2.4943,99600
0,0,0,0,1,-117.07,32.69,29,1429,293.0,1091,317,3.4609,118000
0,0,0,0,1,-117.08,32.69,31,2558,487.0,1938,492,3.4875,117000
0,0,0,0,1,-117.08,32.69,36,1571,284.0,1001,268,3.6875,111400
0,0,0,0,1,-117.09,32.69,34,1469,267.0,1031,267,3.4583,112700
0,0,0,0,1,-117.09,32.68,29,1792,449.0,1650,396,2.2201,100000
0,0,0,0,1,-117.07,32.69,28,1485,275.0,820,283,4.069,153300
0,0,0,0,1,-117.08,32.68,26,3071,615.0,2156,568,2.9318,112400
0,0,0,0,1,-117.08,32.68,19,3635,1078.0,3127,1098,1.324,122600
0,0,0,0,1,-117.09,32.68,20,2569,737.0,2341,705,2.0114,104900
0,0,0,0,1,-117.07,32.67,28,2758,623.0,2179,631,2.3814,112300
0,0,0,0,1,-117.08,32.67,31,3008,764.0,2088,757,2.5662,118200
0,0,0,0,1,-117.09,32.66,46,844,147.0,423,161,3.375,136300
0,0,0,0,1,-117.08,32.66,43,1004,236.0,839,235,2.81,103400
0,0,0,0,1,-117.07,32.67,35,3200,725.0,1723,610,1.8977,95600
0,0,0,0,1,-117.07,32.65,12,4131,891.0,2272,840,3.4701,204900
0,0,0,0,1,-117.07,32.64,32,5135,1025.0,2152,944,4.1325,172800
0,0,0,0,1,-117.08,32.64,43,1005,230.0,548,252,1.8672,145800
0,0,0,0,1,-117.08,32.65,17,2633,712.0,1487,694,2.5392,147000
0,0,0,0,1,-117.08,32.64,38,917,256.0,494,233,1.9241,150000
0,0,0,0,1,-117.08,32.64,11,1651,533.0,947,515,1.6806,141700
0,0,0,0,1,-117.09,32.65,20,1445,323.0,573,334,2.619,145800
0,0,0,0,1,-117.09,32.65,25,3509,985.0,2359,899,2.6296,150000
0,0,0,0,1,-117.08,32.65,28,2296,603.0,1277,550,2.3562,123800
0,0,0,0,1,-117.09,32.64,38,2095,536.0,1240,550,2.7218,145900
0,0,0,0,1,-117.09,32.64,30,3171,862.0,2126,800,2.507,142700
0,0,0,0,1,-117.1,32.64,29,1578,460.0,1236,461,2.5658,134700
0,0,0,0,1,-117.09,32.64,20,1999,651.0,1302,592,1.6321,57500
0,0,0,0,1,-117.09,32.64,19,2571,791.0,1205,783,1.62,131300
0,0,0,0,1,-117.09,32.63,27,2920,770.0,1935,746,2.4148,67500
0,0,0,0,1,-117.11,32.64,23,1619,447.0,1025,415,1.858,67500
0,0,0,0,1,-117.11,32.62,27,1846,509.0,1078,482,2.1719,131500
0,0,0,0,1,-117.09,32.62,37,1538,298.0,867,285,3.0729,128700
0,0,0,0,1,-117.09,32.62,37,1925,428.0,1344,426,2.4866,129700
0,0,0,0,1,-117.09,32.62,34,1576,364.0,1153,381,2.1955,129700
0,0,0,0,1,-117.08,32.63,33,2891,793.0,1607,754,2.1281,139800
0,0,0,0,1,-117.09,32.64,24,3613,973.0,2002,931,1.947,147500
0,0,0,0,1,-117.09,32.63,33,620,161.0,420,164,1.8417,150000
0,0,0,0,1,-117.07,32.64,38,1486,269.0,745,295,4.6477,150400
0,0,0,0,1,-117.07,32.63,37,2303,379.0,1026,357,3.455,156900
0,0,0,0,1,-117.07,32.64,30,2873,774.0,1593,731,2.24,129500
0,0,0,0,1,-117.06,32.63,37,1326,234.0,612,240,4.125,160200
0,0,0,0,1,-117.06,32.62,36,786,125.0,408,138,3.9167,189700
0,0,0,0,1,-117.07,32.63,40,1706,322.0,796,303,3.5583,154900
0,0,0,0,1,-117.07,32.63,37,2372,444.0,1056,419,3.7583,145500
0,0,0,0,1,-117.08,32.63,30,2504,559.0,1827,490,2.6146,159400
0,0,0,0,1,-117.08,32.63,28,2080,427.0,1266,434,2.2788,146300
0,0,0,0,1,-117.08,32.62,28,2468,506.0,1353,522,3.0771,158600
0,0,0,0,1,-117.08,32.62,36,1674,309.0,818,307,3.4773,150400
0,0,0,0,1,-117.09,32.61,23,1157,309.0,640,313,2.1548,118800
0,0,0,0,1,-117.09,32.61,21,1945,430.0,1335,419,3.6467,113000
0,0,0,0,1,-117.08,32.62,16,5192,1381.0,3261,1321,2.2685,151900
0,0,0,0,1,-117.08,32.61,27,2264,525.0,1485,468,3.3514,149100
0,0,0,0,1,-117.07,32.62,19,5016,1173.0,2750,1081,2.7838,155900
0,0,0,0,1,-117.06,32.61,34,4325,1015.0,2609,979,2.8489,128300
0,0,0,0,1,-117.07,32.61,22,5016,1331.0,3222,1196,2.1441,135500
0,0,0,0,1,-117.07,32.6,18,2602,551.0,1042,550,1.9267,67500
0,0,0,0,1,-117.07,32.59,21,1779,466.0,1327,488,1.6007,96200
0,0,0,0,1,-117.08,32.59,30,144,52.0,220,48,2.3929,134400
0,0,0,0,1,-117.08,32.6,24,1901,490.0,1334,476,2.2544,121900
0,0,0,0,1,-117.07,32.61,10,1686,414.0,1000,391,2.1765,128400
0,0,0,0,1,-117.06,32.61,24,4369,1353.0,3123,1247,2.0571,152300
0,0,0,0,1,-117.06,32.61,23,1630,362.0,1267,418,2.5625,131100
0,0,0,0,1,-117.07,32.6,13,1607,435.0,983,400,2.2903,106300
0,0,0,0,1,-117.06,32.6,25,1075,238.0,434,234,1.7472,94600
0,0,0,0,1,-117.06,32.6,24,1088,268.0,1095,246,2.4191,107300
0,0,0,0,1,-117.06,32.6,33,905,205.0,989,222,2.7014,108200
0,0,0,0,1,-117.05,32.63,31,4911,861.0,2334,843,4.1958,160100
0,0,0,0,1,-117.05,32.62,34,3928,686.0,2315,681,4.2851,144500
0,0,0,0,1,-117.04,32.62,26,3620,607.0,2000,593,4.9962,156000
0,0,0,0,1,-117.05,32.61,31,4033,715.0,2585,715,3.5096,139900
0,0,0,0,1,-117.05,32.61,21,6034,1205.0,3795,1146,3.2633,129700
0,0,0,0,1,-117.05,32.61,26,1563,286.0,1145,313,3.8615,139300
0,0,0,0,1,-117.04,32.6,20,8052,1461.0,5094,1430,4.2241,139800
0,0,0,0,1,-117.04,32.6,18,4747,846.0,3002,872,3.9076,152900
0,0,0,0,1,-117.05,32.59,16,4683,929.0,3073,865,3.0495,98300
0,0,0,0,1,-117.04,32.63,26,2074,356.0,1228,335,4.1154,160200
0,0,0,0,1,-117.04,32.62,27,1710,282.0,1089,297,4.6793,151900
0,0,0,0,1,-117.03,32.61,23,1553,216.0,778,229,5.1538,171300
0,0,0,0,1,-117.03,32.61,22,1028,148.0,523,152,6.0086,166900
0,0,0,0,1,-117.03,32.6,26,1335,224.0,742,215,5.152,143400
0,0,0,0,1,-117.02,32.59,19,1902,335.0,1102,313,3.0365,98100
0,0,0,0,1,-116.98,32.62,6,7995,1458.0,4771,1376,4.7068,184300
0,0,0,0,1,-117.06,32.64,30,4494,667.0,1883,680,5.766,186100
0,0,0,0,1,-117.06,32.63,29,4168,742.0,2096,713,4.2204,169800
0,0,0,0,1,-116.98,32.68,22,2346,380.0,1217,382,5.5248,156300
0,0,0,0,1,-117.01,32.67,17,2319,348.0,1125,337,5.551,266900
0,0,0,0,1,-117.0,32.67,16,2238,307.0,1002,303,6.6143,264100
0,0,0,0,1,-117.02,32.67,20,1505,184.0,635,182,6.5772,245200
0,0,0,0,1,-117.01,32.66,11,9992,1368.0,4495,1316,6.9664,293900
0,0,0,0,1,-116.97,32.65,4,16450,2833.0,7985,2683,5.6631,233400
0,0,0,0,1,-116.99,32.64,15,4331,699.0,2046,627,3.9519,193500
0,0,0,0,1,-117.04,32.65,8,8806,1401.0,3159,1059,4.2155,247800
0,0,0,0,1,-117.03,32.65,14,1111,142.0,472,145,7.6344,290500
0,0,0,0,1,-117.0,32.64,11,3098,490.0,1391,484,4.9792,170400
0,0,0,0,1,-117.01,32.63,7,6483,976.0,3269,1005,5.7358,221600
0,0,0,0,1,-117.04,32.64,5,2329,542.0,1213,514,4.0298,225600
0,0,0,0,1,-117.02,32.64,5,260,41.0,157,42,6.5151,281700
0,0,0,0,1,-117.03,32.63,13,2087,313.0,1165,330,5.7789,227700
0,0,0,0,1,-117.03,32.63,14,2796,476.0,1466,464,5.2489,213700
0,0,0,0,1,-117.04,32.63,26,2756,422.0,1166,398,5.1354,181600
1,0,0,0,0,-116.97,32.74,14,7410,1344.0,3597,1274,4.2192,176100
1,0,0,0,0,-116.94,32.75,4,14934,2479.0,6945,2418,5.1221,229700
1,0,0,0,0,-116.91,32.75,5,8710,1614.0,4372,1527,4.7813,240900
0,0,0,0,1,-117.01,32.73,22,2526,530.0,1556,529,2.8646,120800
1,0,0,0,0,-117.0,32.73,17,6050,1143.0,3424,1131,3.7647,127600
0,0,0,0,1,-117.0,32.72,10,3817,943.0,2352,875,2.1362,143200
0,0,0,0,1,-117.01,32.72,12,2914,734.0,2104,703,2.3068,132300
0,0,0,0,1,-116.99,32.7,15,3660,622.0,2629,612,4.0444,150100
0,0,0,0,1,-117.0,32.7,23,2785,468.0,1456,449,4.3714,131000
0,0,0,0,1,-116.99,32.71,21,3049,582.0,2355,585,3.8904,113800
0,0,0,0,1,-117.0,32.71,22,2263,441.0,1395,416,3.725,123500
0,0,0,0,1,-117.01,32.71,20,3506,692.0,1977,668,2.981,129100
0,0,0,0,1,-117.02,32.74,30,4205,772.0,2012,734,3.5,144700
0,0,0,0,1,-117.03,32.73,32,1750,333.0,997,335,3.4784,154400
0,0,0,0,1,-117.03,32.74,37,821,150.0,404,135,3.0125,130400
0,0,0,0,1,-117.02,32.73,22,5201,865.0,3280,817,4.7952,141400
0,0,0,0,1,-117.02,32.72,36,2030,369.0,1142,357,3.7763,126900
0,0,0,0,1,-117.03,32.73,38,3174,606.0,1557,619,3.5861,123600
0,0,0,0,1,-117.03,32.72,38,886,176.0,505,188,3.5938,125400
0,0,0,0,1,-117.03,32.72,37,2192,455.0,1515,446,3.0588,120600
0,0,0,0,1,-117.04,32.72,24,5474,955.0,3020,904,4.0813,137000
0,0,0,0,1,-117.04,32.73,36,2084,400.0,1097,398,3.2717,130700
0,0,0,0,1,-117.04,32.73,25,1375,267.0,1032,278,3.5492,125400
0,0,0,0,1,-117.05,32.72,35,3669,617.0,1694,585,3.9485,133900
0,0,0,0,1,-117.05,32.73,27,3184,588.0,1763,571,3.5529,133900
0,0,0,0,1,-117.03,32.74,35,1878,454.0,991,409,2.4345,129700
0,0,0,0,1,-117.04,32.74,33,3880,770.0,2288,805,3.6848,140700
0,0,0,0,1,-117.02,32.74,12,3301,963.0,2000,879,1.8594,119200
0,0,0,0,1,-117.04,32.74,5,2878,785.0,1727,758,1.7179,132000
0,0,0,0,1,-117.04,32.75,36,2297,418.0,1070,392,3.5192,144000
0,0,0,0,1,-117.05,32.75,29,2767,612.0,1437,587,2.8306,142900
0,0,0,0,1,-117.05,32.75,43,1718,344.0,826,336,2.7014,133700
0,0,0,0,1,-117.03,32.75,24,7879,1655.0,3898,1534,3.0897,187300
0,0,0,0,1,-117.04,32.76,43,3171,665.0,1534,625,3.141,141400
0,0,0,0,1,-117.05,32.76,37,4879,906.0,2076,871,3.6625,154800
0,0,0,0,1,-117.04,32.76,37,2979,557.0,1285,564,3.7368,152200
1,0,0,0,0,-117.04,32.77,16,7963,1881.0,3769,1804,2.9624,144700
1,0,0,0,0,-117.03,32.77,19,4819,1492.0,2572,1336,2.3393,118200
1,0,0,0,0,-117.03,32.78,17,5481,1618.0,2957,1537,2.5707,171300
1,0,0,0,0,-117.03,32.79,17,7352,1699.0,3331,1634,2.7006,166300
1,0,0,0,0,-116.98,32.77,29,3558,447.0,1097,445,8.093,379600
1,0,0,0,0,-116.97,32.78,26,8902,1413.0,3941,1387,4.7943,226900
1,0,0,0,0,-116.94,32.78,17,13559,2656.0,6990,2533,3.434,193200
1,0,0,0,0,-116.93,32.79,23,5759,1258.0,3108,1202,3.0927,140600
1,0,0,0,0,-116.94,32.8,21,7906,2292.0,4868,2117,1.8937,109800
1,0,0,0,0,-116.95,32.79,19,11391,3093.0,7178,2905,2.0326,123200
1,0,0,0,0,-116.96,32.79,17,5236,1325.0,3308,1233,2.3221,138800
1,0,0,0,0,-116.98,32.8,28,5721,1029.0,2672,1054,3.963,164400
1,0,0,0,0,-116.99,32.81,18,10968,1521.0,4439,1501,6.2787,250000
1,0,0,0,0,-116.95,32.82,12,5535,1434.0,3112,1262,2.5949,108300
1,0,0,0,0,-116.97,32.83,17,6659,1402.0,3183,1378,2.949,117300
1,0,0,0,0,-116.99,32.83,20,6696,1326.0,3687,1291,3.1979,154600
1,0,0,0,0,-116.98,32.85,12,3570,713.0,3321,666,4.0882,134500
1,0,0,0,0,-117.01,32.83,17,15401,3280.0,7302,3176,3.3067,121900
1,0,0,0,0,-116.96,32.85,11,9724,1796.0,5247,1777,4.1716,166100
1,0,0,0,0,-116.98,32.88,12,7320,1279.0,4048,1249,4.3952,151700
1,0,0,0,0,-116.98,32.86,16,7718,1423.0,4383,1394,4.0693,146400
1,0,0,0,0,-117.0,32.87,18,11544,1979.0,6296,1923,4.4904,150400
1,0,0,0,0,-116.95,32.83,14,12517,2506.0,6389,2333,3.3081,168700
1,0,0,0,0,-116.86,32.87,17,5799,921.0,2630,843,5.0524,285400
